osm_type,osm_id,name,tourism_type,latitude,longitude
node,8085453134,璞漣商務旅館臺北車站店,hotel,25.0500567,121.5157328
node,8085453135,門埕青旅,hotel,25.049736,121.514478
node,8085453136,漫步1948,hotel,25.050467,121.5151217
node,8085453141,梅樓商務驛站,hotel,25.049744,121.514315
node,8085453143,配普特行旅,hotel,25.049511,121.514481
node,8280854486,台北奧斯金旅店,hotel,25.0425473,121.5129844
node,8397520228,寧夏2號旅店,hotel,25.0543947,121.5146843
node,8789190025,銀座飯店,hotel,25.0555544,121.5257286
node,8811351164,天閣酒店,hotel,25.050053,121.5243855
node,8821427484,大地酒店,hotel,25.1346386,121.5073171
node,8823518469,喬太商務旅館,hotel,25.0191062,121.4795853
node,9310169089,台北新板希爾頓酒店,hotel,25.0113872,121.4625357
node,9429930622,薇米商旅,hotel,25.0616154,121.4974326
node,10009325637,寒居酒店,hotel,25.0516423,121.5327667
node,10253265724,We Come Hostel,hostel,25.0527438,121.5110643
node,10738442807,雀客藏居新北三重水漾,hotel,25.0556726,121.482799
node,10752516033,陸號行旅,hotel,25.044737,121.5084303
node,10755280662,索拉利亞西鐵飯店台北西門,hotel,25.0451717,121.5083749
node,11061673377,清翼居旅店,hotel,25.0070355,121.4604043
node,11061673378,台北輕旅複合式旅店,hotel,25.0072788,121.4600284
node,11240105217,路徒PLUS行旅 主題館,hotel,25.0467654,121.5138216
node,11257042190,大湖璞旅,hotel,25.0733254,121.6065509
node,11293962130,CityInn,hotel,25.0510728,121.5167562
node,11294029207,Dongmen 3,hostel,25.0337761,121.527701
node,11294039120,Bchic,hotel,25.0536201,121.5278591
node,11294039989,RF Hotel Linsen,hotel,25.0497147,121.5257906
node,11355878091,金弘旅社,hotel,25.0538092,121.5129819
node,11355878095,福來旅社,hotel,25.0534235,121.5122681
node,11355878096,瑾旅南西館,hotel,25.054142,121.5136225
node,11360281028,台北桃禧大飯店,hotel,25.0522856,121.5142756
node,11360281033,悅心旅,hotel,25.0512612,121.5140615
node,11393086469,Wow,hostel,25.0443356,121.50738
node,11397030769,,hostel,25.0315585,121.558501
node,11406853381,老爺會館台北南西,hotel,25.0525352,121.5219267
node,11450107369,台灣青旅膠囊旅店,hostel,25.0450314,121.517779
node,11491898923,大倫558養生美容院,hostel,25.1355718,121.5399225
node,11491922276,大倫557養生殿,hostel,25.1355576,121.5399321
node,11559675939,儷萊飯店(普亨萊大飯店),hotel,25.046399,121.5099455
node,11559675940,悅來精品旅館,hotel,25.0463655,121.5099389
node,11559675941,金財神旅館,hotel,25.0464176,121.5099497
node,11762628102,男生宿舍,hostel,24.9676605,121.5137137
node,11762628103,女生宿舍,hostel,24.9665536,121.5145377
node,11945587491,囍閱文旅,hotel,25.0407049,121.5069175
node,12083322350,瑞桑德,hotel,25.0467758,121.5135349
node,12092531786,漫映旅舍,hotel,25.0516215,121.5298495
node,12128335383,T.O. Hotel 台北車站館,hotel,25.0458686,121.514406
node,12143956201,PURE st-ay,hostel,25.0525243,121.5127518
node,12218730259,台北漢來皇家鬱金香酒店,hotel,25.0578505,121.619913
node,12228744833,旅居文旅西門驛站昆明館,hotel,25.0425457,121.504637
node,12231665901,Gawa Motel,motel,25.0565928,121.5248446
node,12297186987,珂曼旅館,hotel,25.0459514,121.5070094
node,12438632284,台北中山意舍酒店,hotel,25.0557427,121.5230484
node,12458715211,路徒PLUS行旅 站前館,hotel,25.0467653,121.5138277
node,12466891352,希爾商旅台北館,hotel,25.0523665,121.5284751
node,12570502800,Yen Inn,hotel,25.0067724,121.4598709
node,12702550901,台北棧旅店 Taipei inn,hostel,25.0454456,121.5156197
node,12790902301,富玉莊旅館,hotel,25.0876159,121.5191302
node,12802618201,町記憶旅店,hotel,25.0418862,121.504685
node,12996550601,Triple Tiger Inn,hostel,25.0437006,121.5045487
node,13325475952,Capella,hotel,25.0532059,121.5499771
node,13334327611,能量旅店,hotel,25.0435417,121.5045261
node,13337714413,AKA Hotel,hotel,25.0304958,121.5275465
node,13373796960,高絲旅時尚旅館漢口館,hotel,25.0457511,121.5058128
node,13377617340,馥俐旅店,hotel,25.0090105,121.4578901
node,13426651601,,hotel,25.0509339,121.5332564
node,13443932101,合星青年旅館,hostel,25.0420015,121.5497295
node,13476132301,方舟旅店長安復興館,hotel,25.0481322,121.5430439
node,13481520001,日光拾玖,hotel,25.0462051,121.5157947
node,13481893428,黎明旅館,hotel,24.9809848,121.5415568
node,13591916136,Chengdian Hotel,hotel,25.0136267,121.4606997
node,13733754124,瀚寓酒店,hotel,25.0398406,121.5632267
node,13967895801,歐法行旅,hotel,25.0447336,121.5085815
way,74144695,麒麟商務會館,hotel,25.0559149,121.5967571
way,74144722,有徠精品汽車旅館,motel,25.0562626,121.5967016
way,75045157,探索頂級旅館,motel,25.0555277,121.5972748
way,131648691,北投會館捷之旅,hotel,25.1346097,121.4835475
way,137077760,君悅酒店,hotel,25.0353019,121.5626348
way,146870024,JR東日本大飯店 台北,hotel,25.0523668,121.5415088
way,155814556,茹曦酒店,hotel,25.0526987,121.5481227
way,160703408,台北凱撒大飯店,hotel,25.0461063,121.5164075
way,173165154,維多麗亞酒店,hotel,25.0842878,121.5590715
way,174941752,日光行館,guest_house,25.1986003,121.4725173
way,187920919,台北星美休閒飯店,hotel,25.0845526,121.5212791
way,191757841,捷絲旅,hotel,25.0134657,121.536363
way,198162010,天成文旅華山町,hotel,25.0434821,121.5303915
way,199077926,八煙溫泉會館,hotel,25.2028061,121.5923451
way,203723646,台北晶華酒店,hotel,25.0541836,121.5243123
way,223069048,別府旅館 (水紗蓮汽車旅館),hotel,25.1370827,121.5046344
way,223069050,天月旅館,hotel,25.1372343,121.5053597
way,223253470,麗敦精緻旅店,hotel,25.1024749,121.5214739
way,228885786,陽明山水,hotel,25.2064965,121.5940159
way,228885789,金湧泉SPA溫泉會館,hotel,25.2168439,121.6439525
way,232562862,相鐵Grand Fresa台北西門,hotel,25.0415919,121.5086472
way,232674052,福華飯店,hotel,25.0374747,121.5430682
way,236271553,長春商務旅館,hotel,25.0540525,121.5455444
way,238513441,美麗信花園酒店,hotel,25.0451001,121.5372998
way,238556765,老爺會館台北林森,hotel,25.0496799,121.5249441
way,238572687,福華文教會館,hotel,25.0237201,121.5338781
way,238842259,百樂匯溫泉飯店,hotel,25.1363367,121.5089063
way,240610341,薇星景觀汽車旅館,motel,25.0536368,121.6641582
way,244386582,天成大飯店,hotel,25.0463522,121.5183379
way,244636889,台北大倉久和大飯店,hotel,25.0525191,121.5233831
way,247678969,兄弟飯店,hotel,25.052201,121.5445864
way,251212759,長榮桂冠酒店,hotel,25.0488591,121.5333147
way,256186589,台北花園大酒店,hotel,25.036402,121.5069771
way,257236721,薇閣精品旅館林森館,hotel,25.0605133,121.5266474
way,260401154,雀客旅館,hotel,25.0705977,121.5928467
way,260881640,華山文旅,hotel,25.0442661,121.5304642
way,264054540,儷閣別墅旅館,motel,24.980529,121.4851154
way,267163040,台北喜來登大飯店,hotel,25.0446862,121.5222392
way,268531082,家美瑞品台北,hotel,25.0460101,121.5242416
way,270135417,台北國軍英雄館,hotel,25.0401428,121.5085176
way,270600125,德立莊酒店,hotel,25.0425172,121.5093418
way,270600137,叙美精品旅店,hotel,25.0427405,121.5134422
way,270921050,洛碁驛大飯店,hotel,25.0458175,121.5134536
way,271425142,旅樂序精品旅館-2館,hotel,25.0453057,121.5144002
way,271754075,日野苑,hotel,25.0463108,121.5131107
way,271754076,璞邸城市膠囊旅店,hotel,25.046382,121.5134656
way,272553854,亞都麗緻飯店,hotel,25.0629,121.5300025
way,273944883,神旺大飯店(已歇業),hotel,25.0411235,121.5509942
way,291504126,洛碁大飯店林森館,hotel,25.0668176,121.5259292
way,291550968,淶滬文旅,hotel,25.1652805,121.4511279
way,292201560,馥都飯店,hotel,25.0074987,121.458139
way,296784617,福容溫泉會館,hotel,25.1595915,121.4579624
way,296786576,台北城大飯店,hotel,25.0594064,121.5133229
way,297125507,觀海樓旅店,hotel,25.1593417,121.4558167
way,302130063,汐止福泰大飯店,hotel,25.0548407,121.6314808
way,302888172,薇閣精品旅館大直館,motel,25.0835421,121.5556917
way,303826490,香城商旅,hotel,25.051288,121.5319735
way,304566640,台北大安伊普索酒店,hotel,25.03887,121.5441151
way,305376934,九昱晴美,hotel,25.0646695,121.5254998
way,305412544,燦路都飯店,hotel,25.0630649,121.5233553
way,306235115,松哖酒店,hotel,25.03778,121.533524
way,307182100,柯達大飯店,hotel,25.0210384,121.5482279
way,307986134,Lofe,hotel,25.0630004,121.5245149
way,307986142,上樺旅棧,hotel,25.0636113,121.5245119
way,308417777,官邸旅館,hotel,25.08779,121.5264085
way,309155294,臺北寒舍艾美酒店,hotel,25.0380519,121.5679292
way,310399643,洛碁大飯店建北商旅,hotel,25.0510587,121.5362704
way,310399669,柯達大飯店,hotel,25.0486624,121.5332775
way,310706500,新莊客旅,hotel,25.0438519,121.4525371
way,311693539,citizenM,hotel,25.0473216,121.5105569
way,312399356,第一大飯店,hotel,25.0523838,121.5302986
way,312820723,臺北柔美商旅,hotel,25.0544334,121.5359073
way,313129091,寶璞大飯店,hotel,25.0527087,121.5373265
way,313247974,洛碁松江大飯店,hotel,25.0672178,121.5336579
way,313584145,香城大飯店,hotel,25.0496405,121.5742456
way,313584147,首都大飯店,hotel,25.0497056,121.5756407
way,313704795,悠趣旅店,hotel,25.0484884,121.5448189
way,323306918,丹迪旅社天津店,hotel,25.0516654,121.5233386
way,323306919,天津大飯店,hotel,25.0510336,121.5234087
way,324041282,東門旅店,hotel,25.034467,121.5277506
way,328692191,皇家飯店,hotel,25.0463028,121.5143863
way,332396730,北城大飯店,hotel,25.0547882,121.5413127
way,332396745,唯客樂飯店,hotel,25.05495,121.5377669
way,337375565,冠君大飯店,hotel,25.0059058,121.4620824
way,337379758,府中棧精品旅館,hotel,25.0095292,121.459768
way,340047830,馥華旅店,hotel,25.0220405,121.4680944
way,340047831,君利商務旅館,hotel,25.0091131,121.4628229
way,342973167,慾望精緻汽車旅館,motel,25.0543693,121.6306718
way,343509695,Home Hotel,hotel,25.035066,121.5678872
way,344102371,紫園旅社,hotel,25.0505868,121.5200234
way,346886455,東姿商務旅館,hotel,25.0535229,121.5316795
way,346956041,洛碁南京大飯店,hotel,25.0516854,121.5372585
way,347314128,凱統大飯店,hotel,25.0419507,121.5335136
way,347314130,喜瑞飯店,hotel,25.0478607,121.5293681
way,347314148,Wow Hotel,hotel,25.0422823,121.5293422
way,347411627,福容大飯店台北,hotel,25.03665,121.5370391
way,353388965,泉都溫泉會館,hotel,25.1360824,121.5044041
way,353678875,攜攜行旅台北台大館,hotel,25.0214784,121.5269138
way,355514668,安盛商旅,hotel,24.9815509,121.5385948
way,358340642,慶泰大飯店,hotel,25.0565798,121.5327884
way,359743631,柯旅天閣飯店,hotel,25.0412548,121.5728922
way,360834287,星辰大飯店,hotel,25.0364518,121.5275415
way,364511119,和逸台北民生館,hotel,25.0576351,121.5362921
way,366004483,蒲園飯店,hotel,25.0485113,121.5634722
way,366797536,密都飯店,hotel,25.0545359,121.5383978
way,368741387,密原宿,hotel,25.040905,121.5062514
way,370694235,台北馥華商旅,hotel,25.0592629,121.6139534
way,378143703,金來商旅,hotel,25.0372556,121.528287
way,384128260,台北美福大飯店,hotel,25.0805872,121.5537928
way,386016506,正旅館 藍,hotel,25.0450507,121.5148756
way,390780638,柯達大飯店,hotel,25.0593908,121.5335098
way,390780639,柯達大飯店台北二店,hotel,25.0618486,121.523173
way,390780643,雀客旅館,hotel,25.0595064,121.5335091
way,396400311,藝宿商旅,hotel,25.0532506,121.5139726
way,400582349,三德大飯店,hotel,25.0648623,121.5186871
way,400582356,台北商旅,hotel,25.0528477,121.5451455
way,400582357,雀客旅館台北南京,hotel,25.0516901,121.5376284
way,400582359,國王大飯店,hotel,25.0517862,121.5266621
way,400582380,神旺商務酒店,hotel,25.0518203,121.5270351
way,400582386,馥華商旅,hotel,25.0491387,121.5321479
way,409975934,洛基大飯店,hotel,25.045013,121.5138161
way,410479146,旅樂序旅館-3館,hotel,25.045053,121.5140273
way,413827287,鉑泊客,hotel,25.0450915,121.5133967
way,415405675,福泰桔子商務旅館,hotel,25.0512372,121.525363
way,419823266,台北世聯商旅,hotel,25.0507155,121.5318636
way,419823268,台北馥華商旅,hotel,25.0506948,121.5316246
way,420492856,台北萬豪酒店,hotel,25.0805332,121.5592831
way,427778337,天閣酒店,hotel,25.0826077,121.5241242
way,427778339,天雲旅店,hotel,25.082987,121.5242603
way,427778341,,hotel,25.0828372,121.5241262
way,430830508,賦樂旅居,hotel,25.0429182,121.5459883
way,432713673,路徒行旅,hotel,25.0450208,121.5102651
way,432713685,橙舍青年旅舍,hostel,25.0457199,121.507209
way,435162027,太平洋商旅,hotel,25.032426,121.5581062
way,435677317,新月商旅,hotel,25.0507416,121.5277521
way,443814826,海灣假日酒店,hotel,25.0041589,121.5986427
way,443814832,福容大飯店,hotel,25.004332,121.6004628
way,445322631,北投老爺酒店,hotel,25.137632,121.5037194
way,445337024,熱海飯店,hotel,25.136417,121.5093472
way,447197594,新店仲信會館,hotel,24.982289,121.5428437
way,447508286,洛基山水閣大飯店,hotel,25.0632999,121.5228592
way,448603606,旅樂序精品旅館站前五館,hotel,25.046117,121.5130956
way,449379844,情覓精品汽車旅館,motel,25.0838358,121.5599494
way,451928553,太豪大飯店,hotel,25.0562209,121.5447043
way,451934172,多郎明哥旅館,hotel,25.0337491,121.5369663
way,456394945,丹迪旅店,hotel,25.0338947,121.534658
way,457483395,高雅旅館,hotel,25.0248892,121.5526131
way,464942765,台北慕軒,hotel,25.0340125,121.5493833
way,473823333,遠東國際大飯店,hotel,25.0262646,121.549475
way,491364690,肯特商務飯店,hotel,25.0512818,121.4889099
way,493022181,皇家玫瑰旅館,hotel,25.0509176,121.5255627
way,494737309,台北老爺大酒店,hotel,25.0537444,121.5229609
way,494737324,京都商務旅館,hotel,25.0547198,121.5249795
way,494737326,優美旅館,hotel,25.0578382,121.5240166
way,494742439,友友大飯店,hotel,25.0547673,121.5242204
way,494806129,麗都飯店,hotel,25.0338637,121.5337567
way,495585319,101-S HOTEL 精品旅店,hotel,25.0432921,121.5043415
way,503782260,法皇商務飯店,hotel,25.0567143,121.6000539
way,505340535,東吳大飯店,hotel,25.0603781,121.5110983
way,508934465,歐遊國際連鎖精品旅館,hotel,25.0594451,121.4604034
way,509108637,華泰瑞舍,hotel,25.05722,121.5258817
way,510810931,印石時尚旅館,motel,24.9923007,121.575475
way,519055054,雀客藏居,hotel,25.1433763,121.5486677
way,525607600,宿舍大樓,hostel,25.1390022,121.5480138
way,526037405,探情motel,motel,24.9899471,121.4738777
way,528751765,同一大飯店,hotel,25.064645,121.5270169
way,529234038,台北警光會館,hostel,25.0481437,121.5084333
way,529491045,豪爵大飯店台北館,hotel,25.0651129,121.5315806
way,535650742,豐達大樓（酒店式公寓）,hostel,25.0540994,121.5513875
way,539762650,台北富信大飯店二館,hotel,25.0548953,121.6323799
way,539764332,芬多精加香汽車旅館,motel,25.0622923,121.6360934
way,547189959,加賀屋,hotel,25.1359842,121.506873
way,549464951,華大旅店,hotel,25.0426041,121.5686357
way,550468208,臺北國際大飯店,hotel,25.051781,121.5250946
way,551373871,希爾頓逸林酒店,hotel,25.0513798,121.5227647
way,551374196,盤古捷旅,hotel,25.0513047,121.5248088
way,551448963,東京國際飯店,hotel,25.0550779,121.5258751
way,554778090,五月家青年旅舍,hostel,25.0104933,121.5370143
way,555370217,矽谷溫泉會館,hostel,24.9829344,121.533159
way,556511658,洛碁大飯店南港館,hotel,25.0523098,121.6115403
way,557039975,圓山大飯店,hotel,25.0787252,121.5263883
way,587073871,台北豪城大飯店復興店,hotel,25.0356876,121.5439358
way,587075467,大來旅館,hotel,25.05437,121.5449095
way,608562614,有誠商旅,hotel,25.0978167,121.5449872
way,608653080,挪威森林汽車旅館,motel,25.154446,121.4613529
way,615772162,五月家青年旅舍北車館,hostel,25.0474448,121.5108725
way,616346341,國際會館,guest_house,25.0136232,121.5431979
way,616556921,新驛旅店,hotel,25.0462285,121.5143863
way,619244119,五行旅店,hostel,25.0686953,121.5194582
way,621951047,內江商旅,hotel,25.0415558,121.5058798
way,621951049,大榮Hotel,hotel,25.0415433,121.5061162
way,628783526,瓏山林台北中和飯店,hotel,24.9948641,121.485236
way,642477593,夾腳拖的家 長安 122,hotel,25.0504588,121.5180781
way,654313802,怡亨酒店,hotel,25.0337579,121.5483523
way,655068170,春天酒店,hotel,25.1377846,121.5136445
way,655068180,北投季節酒店,hotel,25.137595,121.5102841
way,655068193,亞太飯店,hotel,25.1369405,121.514701
way,655068194,北投麗禧溫泉酒店,hotel,25.1377478,121.5150118
way,657035012,台北馥敦飯店,hotel,25.0314602,121.5438841
way,658689502,見潭璞旅,hotel,25.0891948,121.5203517
way,659462696,瑞格商旅,hotel,25.0585205,121.5444733
way,659462698,台北馥敦飯店,hotel,25.0590841,121.544522
way,666930852,清翼居旅店童話館,hotel,25.045809,121.5123884
way,669261830,富濠飯店,hotel,25.0327273,121.5438272
way,676958765,CHECKinn,hotel,25.0587116,121.5374364
way,677361901,上賓大飯店,hotel,25.0606449,121.5250228
way,692419657,大欣Hotel,hotel,25.0530858,121.5233651
way,698462994,士林萬麗酒店,hotel,25.093107,121.5291607
way,699577967,華麗大飯店,hotel,25.0415226,121.5024689
way,712325716,城市商旅,hotel,25.0541394,121.5127623
way,712325717,富順大飯店,hotel,25.0541863,121.5126353
way,739470536,豪景大酒店,hotel,25.0445342,121.5014825
way,739470537,新豪景大酒店,hotel,25.0443184,121.5016517
way,751099999,台北美侖商旅,hotel,25.0531225,121.5303581
way,751100005,臺北時代寓所新酒店,hotel,25.0438129,121.5236779
way,760240151,城市商旅,hotel,25.0510247,121.5122363
way,764011462,歐華酒店,hotel,25.0681183,121.5254827
way,764242700,Swiio Hotel Daan,hotel,25.0361572,121.5461787
way,764255601,艾捷天麗大飯店,hotel,25.0512957,121.556274
way,766384213,hotelpoispois,hotel,25.0440272,121.5532615
way,772964637,城市商旅,hotel,25.0521662,121.5106364
way,776207457,凱旋酒店,hotel,25.0775382,121.5780833
way,780136290,尤里西斯旅店,hotel,25.0491425,121.5196171
way,815912863,和苑三井花園飯店,hotel,25.0417951,121.5341532
way,819389186,chez nous Hotel,hotel,25.0361231,121.5418141
way,824745533,板橋凱撒大飯店,hotel,25.0115519,121.4626751
way,824879823,香都大飯店,hotel,25.0482066,121.5279303
way,827759594,葫蘆商旅,hotel,25.0852868,121.5117469
way,866166011,宏都金殿商務飯店,hotel,25.0284716,121.5498002
way,870842541,金湯溫泉會館,hotel,25.2152263,121.6440549
way,870842542,萬里仙境溫泉會館,hotel,25.2158473,121.6427893
way,890967640,雀客旅館台北杭州,hotel,25.039999,121.5254402
way,904716781,新莊凱悅嘉軒酒店,hotel,25.0600057,121.4540931
way,916913289,格拉斯麗飯店台北,hotel,25.043214,121.5306407
way,927030070,陽明山美國渡假村,hotel,25.1358799,121.541536
way,940449168,天雲旅棧 台北中山,hotel,25.0503469,121.5233038
way,947774701,悅客商務飯店,hotel,25.0213197,121.4795966
way,948948336,力歐時尚旅館,hotel,25.0462843,121.5109608
way,955828231,伊都SPA會館,motel,25.0814086,121.561533
way,955828232,沐蘭精品旅館,motel,25.0810429,121.56187
way,961112126,宜家商旅,hotel,25.0742629,121.5897133
way,974194296,傑仕堡商旅板橋館,hotel,25.0176899,121.4693525
way,975263622,皇家季節酒店1館,hotel,25.0537467,121.5127984
way,975263623,皇家季節酒店2館,hotel,25.0537401,121.5126113
way,991034514,趣淘漫旅-台北,hotel,25.0112044,121.4633744
way,997127241,天閣酒店,hotel,25.0526548,121.5215656
way,1033763541,上格大飯店,hotel,25.0519595,121.4888134
way,1066079247,臺北大直英迪格酒店,hotel,25.0830826,121.5600644
way,1086755231,禾順商旅,hotel,25.0369303,121.4973015
way,1088381060,和昌商旅,hotel,25.0375424,121.5055131
way,1115861557,陽明山天籟渡假酒店,hotel,25.2020496,121.5952784
way,1115861567,出霧溫泉,hotel,25.2008822,121.5993234
way,1147283527,紅典酒店式公寓,hotel,25.041828,121.5644547
way,1156704547,銀河 Mini Hotel,hotel,25.041457,121.5075209
way,1191413851,品川商旅,hotel,25.0077324,121.4614344
way,1216424933,正旅館 信義館,hotel,25.0422603,121.5647791
way,1243377233,承攜行旅台北大稻埕,hotel,25.0539717,121.5088993
way,1245792608,探索汽車旅館 永和館,motel,25.01,121.5036432
way,1245794561,愛摩兒時尚旅館,motel,25.0077671,121.5022769
way,1291004581,瀚寓夏天,hotel,25.0154553,121.5314942
way,1303530695,北投晶泉丰旅,hotel,25.1380337,121.504326
way,1451304633,承攜行旅台北八德館,hotel,25.0490299,121.5640941
way,1505978796,悅池精品旅館,motel,25.00949,121.4833053
relation,3977078,聖本篤靈修中心,hostel,25.1688716,121.4507459
relation,6210816,伊倫商務旅館,hotel,25.0529011,121.5342037
relation,6595090,劍潭青年活動中心,hostel,25.0780892,121.5238674
relation,6642373,挪威森林,motel,24.9811523,121.5505225
relation,8932624,柯旅天閣飯店,hotel,25.0412548,121.5728922
relation,9246776,,hotel,25.0237201,121.5338781
relation,9306889,,hotel,25.0526987,121.5481227
relation,9306890,,hotel,25.0556676,121.5479842
relation,9306891,文華東方酒店,hotel,25.0556676,121.5479842
relation,17858620,中華電信陽明山會館,hostel,25.1448567,121.5652
relation,18579909,皇家季節酒店,hotel,25.0537467,121.5127057
