id,host_id,name,neighbourhood_cleansed,room_type,price,availability_90,unmatched_reason
1690635384231512130,1666714523519050093,月租近信義安和/六張犁站/遠企中心/敦南商圈/獨立雙人套房/更衣室/高速wifi/大書桌遠端工作首選,大安區,Entire home/apt,"$1,612.36",86,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1690692732158865798,719435145,hl812永春捷運站走路5分鐘/西門町8站/台北101/台北車站7站/洗衣機/雙人床+雙人沙發床,信義區,Entire home/apt,"$2,454.00",86,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1690742553398856349,724168496,TaipeiMainStation/2Bedroom/6people/3minMRT/FreeGym,中山區,Entire home/apt,"$3,138.00",75,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1692017023399263716,344915712,Home B1《4人房+2 人客廳日式床墊》 2房1廳1衛1廚,萬華區,Entire home/apt,"$2,053.00",66,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1692026076874408405,344915712,Home C1《2人房》1房1衛,萬華區,Entire home/apt,"$1,851.00",58,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1692035164658859477,344915712,Home A1 《4人房+1 人客廳日式床墊》 1房1衛1廚,萬華區,Entire home/apt,"$2,647.00",71,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1692209965085584812,344915712,Home D1《6人房+1日式床墊》1房1廳1衛1 廚房,萬華區,Entire home/apt,"$3,496.54",60,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1692254343603056690,62272678,捷運中山國小6分｜近雙城&晴光夜市｜質感雙房｜可自煮洗衣｜電梯大樓,中山區,Entire home/apt,"$2,859.20",89,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1693332766717734576,730966828,聚空間共居-台北一樓古亭台電雙捷運，可短月租，免押金水電全包,中正區,Shared room,,89,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1693468438505364443,1666714523519050093,月租8 mins to MRT 信義安和站/遠企商圈雙人房/電磁爐廚具/專用洗衣機/烘衣機,大安區,Entire home/apt,"$1,538.17",60,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1693496645977642943,1685341062930330570,西門町Ximen台北車站西寧電梯兩房,萬華區,Entire home/apt,"$5,087.50",81,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1693894466229220886,1685341062930330570,Princess/ Ximen elevator (4-8 persons),萬華區,Entire home/apt,"$5,425.00",78,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1693915787061789574,1685341062930330570,武昌雙床房/電梯Ximen,萬華區,Entire home/apt,"$2,031.30",67,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1693925567338403904,1685341062930330570,武昌三床 / Ximen elevator (3-6persons),萬華區,Entire home/apt,"$2,122.59",76,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1694246455246077673,1694244336748642998,中山客棧,中山區,Entire home/apt,"$2,096.47",90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1694301204334522239,719435145,XN909/捷運西門町站走路8分鐘/洗脫烘衣機/電梯/夜市/西門町/紅樓/popmart/住2-6人,萬華區,Entire home/apt,"$2,851.23",78,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1694751523175706477,39310364,Luxury Brand New Loft Apt Sogo MRT 1 min （11th fl),大安區,Entire home/apt,"$6,722.74",59,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1694951989281691640,691747654,NEW! Walk to 101 | 1 Min MRT | 3BR Japandi Style,大安區,Entire home/apt,"$10,732.00",67,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1694970887996931255,33452572,Studio with elevator|3 min walk to Ximen station,萬華區,Entire home/apt,"$1,561.00",21,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1696907381356088951,681693551,短期棧旅，7-9月份,松山區,Entire home/apt,"$1,370.00",89,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1697159496120823356,732052660,III ​2 Min MRT Taipower\ Dual-Room\near NTU & NTNU,大安區,Entire home/apt,"$1,836.14",90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1697198210288469234,21444823,近西門町/南機廠夜市的一樓靜宅 | 獨立出入口,中正區,Entire home/apt,"$4,901.00",75,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1697483398471599334,41773495,Taipei 信義區溫馨小窩,信義區,Private room,"$1,255.00",27,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1697626174217151912,1685341062930330570,Sun/Ximen elevator (3-6persons),萬華區,Entire home/apt,"$4,526.48",61,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1697635077607989959,1685341062930330570,New/Peaceful/2persons,萬華區,Entire home/apt,"$2,339.50",74,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1698247552751685716,93477031,台北市包層｜60坪大平面豪宅｜五房四衛 12人｜電梯大樓｜善導寺站5分鐘,中正區,Entire home/apt,"$14,810.00",59,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1698357782975145705,93477031,台北市中心包層｜寬敞挑高60坪 五房3.5衛 14人｜電梯大樓｜善導寺站5分鐘,中正區,Entire home/apt,"$10,800.00",57,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1699190440554817080,724168496,Taipei101/5minMRT/Rooftop pool/Taipei101 View/5ppl,大安區,Entire home/apt,"$2,472.00",52,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1699275330917175120,21444823,特大空間，捷運內湖站1分鐘 | 一樓獨立出入口 | 停車場在門口,內湖區,Entire home/apt,"$8,718.00",77,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1699686728282475033,718389297,台電大樓捷運出口｜溫馨2人房｜台電大樓捷運站台大公館商圈步行3分｜半包棟,中正區,Private room,"$3,419.50",90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1699752022991830706,671394928,Cate 溫室 I 2 mins to Daan MRT  I Gym I Pool I Park,信義區,Entire home/apt,"$2,439.12",90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1699807287569221753,1699792843383151512,* 漫步3分鐘到大安森林公園｜享受台北最美綠意 * 隱身大安區的安靜小宅｜公園、美食、捷運 台北精華,大安區,Entire home/apt,"$7,226.65",88,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1699889357129103427,719435145,QM8A捷運西門町站走路5分鐘/電梯/夜市/紅樓/POP MART/1雙人床1沙發床/住1-4人,萬華區,Entire home/apt,"$2,451.50",86,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1699911588662353355,523712293,studioom,松山區,Private room,"$2,772.70",88,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1700017638468820537,38225876,J506【西門町】3張雙人床6人房｜電梯｜步行8分鐘到捷運｜家庭朋友聚會首選｜Netflix,萬華區,Entire home/apt,"$2,300.00",66,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1700513336779006132,597100626,【有窗】Cozy Wooden Stay for 2 |   MRT Nearby,萬華區,Entire home/apt,$990.00,78,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1700596359051193586,597100626,【有窗】Ximen Sunlit Soak Retreat｜Near Ximen MRT 53,萬華區,Entire home/apt,"$1,026.67",76,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1700777765625854742,13732094,HUGE & Quiet Private Room - MRT Nanjing Sanmin,松山區,Private room,"$1,046.50",89,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1701419733943319228,1675161618443344114,貓蹤@綠苔角 €Boutique home in central Taipei.,中正區,Entire home/apt,"$4,656.00",64,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1703005028891614339,21444823,豪享趣｜空間獨享不分租，7間房、3浴、19+1床，士林夜市步行三分鐘，一樓獨立出入口,士林區,Entire home/apt,"$18,296.45",7,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1703576749847883459,1755823,Bright Room in Ximen (July long stay discount ),萬華區,Private room,"$1,445.53",32,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1703646658586087805,505337809,15樓景觀兩房,萬華區,Entire home/apt,"$2,857.65",90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1703646966629503607,682917723,西門Loft樓中樓｜可住6人｜24HR管理員｜雙床家庭房｜6分鐘走路至捷運站｜最佳選擇,萬華區,Entire home/apt,"$3,072.50",90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1704097738603591518,682917723,Sale｜西門町樓中樓Loft｜8分鐘走路至捷運站｜漫步商圈｜可住4人｜24H管理員｜電梯大樓,萬華區,Entire home/apt,"$3,134.00",90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1704242992963990062,597100626,Boho Double Room｜Close to Ximen MRT 65,萬華區,Entire home/apt,$990.00,82,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1704271778349302304,597100626,Double Room + Kitchenette｜West Taipei Core13,萬華區,Entire home/apt,"$1,100.00",68,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1704313742232139616,682917723,暑假特惠中｜西門町質感樓中樓｜雙人床＋沙發床｜4人入住｜美食店家集中地,萬華區,Entire home/apt,"$3,002.50",90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1704703616658496779,235316398,30 Night Modern Taipei Condo 12-Min Walk to MRT,中山區,Entire home/apt,"$63,465.50",82,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1704777383485209071,682917723,暑假特惠中｜西門雲朵小屋｜步行西門町｜4人入住｜24H管理員｜市中心最佳選擇,萬華區,Entire home/apt,"$3,069.50",90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1704807063744776523,682917723,大降價！｜西門町Sunny Loft｜樓中樓套房｜可住4人｜8分鐘至捷運站，邊逛街邊購物,萬華區,Entire home/apt,"$3,040.00",90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1704818465853259651,682917723,暑假特惠中｜西門町Cloud House｜4人入住｜24H管理員｜漫步商圈｜美食地圖,萬華區,Entire home/apt,"$3,002.00",90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1704933887325166941,597100626,Studio for Two｜Near MRT Ximen18,萬華區,Entire home/apt,$990.00,75,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1704959366725616111,597100626,City Light Double Room｜Ximen MRT Station 35,萬華區,Entire home/apt,"$1,230.00",77,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1705671014197543236,722949674,Charming Double Room｜Ximen MRT Nearby 31,萬華區,Entire home/apt,"$1,700.67",89,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1705695347480072012,722949674,Simple double room｜Walk to Ximen Station 3011,萬華區,Entire home/apt,"$1,700.67",89,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1705722371755973951,722949674,Pure Space Double Room｜Next to Ximen Station 3012,萬華區,Entire home/apt,"$1,702.67",85,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1708394201665991363,1708393531178509552,Laslo 1101 全新裝修公寓試營運（限定月租）,中正區,Private room,"$1,065.98",28,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1708450700110470485,1708393531178509552,Laslo全新装修單人套房 1102(限定月租),中正區,Entire home/apt,"$1,082.22",90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1708473208903677362,1708393531178509552,1112 全新裝修雙人套房(限定月租）,中正區,Private room,"$1,320.71",60,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1709207253680499267,1709207096557820378,Dunhua Ensuite | 1Gbps | Work-Ready Monthly Stay,大安區,Private room,"$2,964.57",88,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1709229059481165810,597100626,Bright & Airy Studio Double Room｜Ximen MRT 33,萬華區,Entire home/apt,"$1,433.33",77,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1709252978055837850,673676200,歇腳處,大安區,Entire home/apt,,86,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1709271683318542576,597100626,Romantic HideawayDouble Room｜Ximen MRT Station31,萬華區,Entire home/apt,$990.00,66,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1709305752307707612,597100626,Classic Studio Double Room｜Ximen Arts District 36,萬華區,Entire home/apt,"$1,026.67",65,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1709369745536254842,753712274,中山晴光商圈、熱門,中山區,Entire home/apt,"$2,190.15",89,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1710281012987072006,339757265,（月租/年租) 溫馨雅緻/老屋翻新捷運走路5分鐘 獨立房間/分享客廳衛浴 最多可入住4人,信義區,Private room,"$2,282.00",89,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1710287728391326542,339757265,（月租/年租）輕鬆旅/安靜舒適/遠端工作 短期交換快樂單床房/捷運5分鐘,信義區,Private room,"$2,336.00",89,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1710292884849743551,339757265,(月租/年租) 家庭旅居/團隊出訪 溫馨時尚/交通便捷 整層獨戶3房 最多可住8人,信義區,Entire home/apt,"$7,008.00",89,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1710297974351159983,339757265,(月租/年租) 城市律動/輕快便捷 台北101 捷運5分鐘 獨立房間/共享衛浴客廳,信義區,Private room,"$1,762.00",87,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1710885496628234484,1710883300111993108,西町捷運站6號出口旁 電梯家庭房2,萬華區,Entire home/apt,"$3,195.30",90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1712831718480470180,672757100,LONG-TERM | Sauna | Pool | 22F Loft | 7 min MRT,中山區,Entire home/apt,"$1,933.37",7,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1712835897038093185,1712817129917235497,MRT BL19 Yongchun station bright spacious 1+1 loft,信義區,Entire home/apt,"$2,298.31",90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1713612403967861954,719435145,JL41棉花雲朵/台北101/台北車站5站/西門町6站/南京三民捷運站走路10分鐘/一樓住2-4人,信義區,Entire home/apt,"$1,553.49",28,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1713657082486896260,597100626,50s Vibe Double Room | Near Ximen MRT Station 37,萬華區,Entire home/apt,$990.00,74,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1714434944048278273,682917723,暑假特惠中｜西門町溫馨小宅｜步行商圈｜可住4人 ｜市中心最佳選擇,萬華區,Entire home/apt,"$3,002.50",85,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1714445056869500962,194503323,New 2BR · Rooftop Pool · Shilin Night Market,士林區,Entire home/apt,"$4,677.65",86,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1714947878229451733,745455109,Renovated Ensuite Room｜Near NTU｜Monthly Stay,中正區,Private room,"$1,078.52",90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1715002744938324021,745455109,Renovated Ensuite Room｜Near NTU｜Monthly Stay,中正區,Private room,"$2,186.17",89,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1715131942777255450,597100626,Cozy Double Stay｜Westside Stay 38,萬華區,Entire home/apt,"$1,100.00",67,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1715161686236710592,597100626,Modern Double Suite｜Close to Ximen Station 39,萬華區,Entire home/apt,"$2,443.00",34,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1715811423046685555,682917723,團體客人首選｜可住30人｜7間套房同大樓｜樓中樓｜西門町,萬華區,Private room,"$35,730.00",85,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1715905540196032422,1689774348322264248,"Blueground | Dazhi, balcony, nr Riverside Park",中山區,Entire home/apt,"$6,724.28",89,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1715906465199989352,1689774348322264248,"Blueground | Dazhi, balcony, nr Dazhi Park",中山區,Entire home/apt,,89,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1715907276584849103,1689774348322264248,"Blueground | Jingxin District, balcony, nr park",信義區,Entire home/apt,"$7,221.38",90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1715908120475934135,1689774348322264248,"Blueground | Neihu District,balcony, nr Taipei 101",內湖區,Entire home/apt,,89,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1716055756943208380,308170779,Brand New Ximen Suite｜6 Guests｜Bidet,萬華區,Entire home/apt,"$5,673.33",87,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1716277049337937723,191980313,Amber Retreat,松山區,Private room,"$2,339.50",71,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1716411268843257254,1667812373107668662,Ximen Collect10｜１至５人｜升降梯｜高樓層,萬華區,Entire home/apt,"$3,001.50",86,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1716596091325607905,1689774348322264248,"Blueground | Zhengshou District, balcony, nr park",中山區,Entire home/apt,,90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1716762952538911714,1709207096557820378,Bright Work-Ready Room｜MRT Zhongxiao Dunhua｜1Gbps,大安區,Private room,"$2,428.00",88,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1717362126481062198,722949674,Warm and comfortable double room|Ximen Taipei 615,萬華區,Entire home/apt,"$1,355.00",82,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1717377845019438418,722949674,Lively and Warm for Two | Ximen Taipei 603,萬華區,Entire home/apt,"$1,702.67",89,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1718683052272612153,724168496,Ximending/Patio/Cityview/5ppl/5minMRT,萬華區,Entire home/apt,"$2,146.00",69,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
